REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2031,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2032,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2033,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2034,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2035,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2036,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2037,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2038,0.10569606
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2039,0.058430277
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2021,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2022,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2023,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2024,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2025,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2026,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2027,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2028,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2029,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2030,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2031,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2032,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2033,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2034,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2035,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2036,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2037,2.6653652279999998
GLOBAL,S1D4,PWRBIOGUYXX01,BIOGUYXX,2038,2.6653652279999998
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2021,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2022,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2023,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2024,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2025,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2026,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2027,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2028,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2029,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2030,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2031,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2032,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2033,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2034,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2035,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2036,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2037,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2038,4.1808028
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2039,5.6254452
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2040,5.7591142
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2041,5.7967554
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2042,5.8343968
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2043,5.9021386
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2044,5.9473
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2045,5.9924612
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2046,6.263429
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2047,6.5118162
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2048,6.6354838
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2049,6.6354838
GLOBAL,S1D4,PWRCCGGUYXX01,GASINT,2050,6.6354838
GLOBAL,S1D4,PWROCGGUYXX01,GASINT,2048,0.178161574333
GLOBAL,S1D4,PWROCGGUYXX01,GASINT,2049,0.5652389937800001
GLOBAL,S1D4,PWROCGGUYXX01,GASINT,2050,0.9200599661300002
GLOBAL,S1D4,PWRSPVGUYXX01,SPVGUYXX,2021,0.5644997
GLOBAL,S1D4,PWRSPVGUYXX01,SPVGUYXX,2022,0.5644997
GLOBAL,S1D4,PWRSPVGUYXX01,SPVGUYXX,2023,0.5644997
GLOBAL,S1D4,PWRSPVGUYXX01,SPVGUYXX,2024,0.5644997
GLOBAL,S1D4,PWRSPVGUYXX01,SPVGUYXX,2025,0.5644997
